creator_id,name,slug,games_count
4878,Steve Jones,steve-jones,1
4879,Stephen Harwood,stephen-harwood,1
11059,Tadashi Ikegami,tadashi-ikegami,12
15239,Isamu Ohira,isamu-ohira,4
4341,David Marsh,david-marsh,3
4317,Sandeep Shekhar,sandeep-shekhar,1
17705,Russell Dawe,russell-dawe,2
8580,Justin Scharvona,justin-scharvona,10
6620,XXXChange,xxxchange,1
6619,Tommy Guerrero,tommy-guerrero,1
7201,The Wachowskis,the-wachowskis,3
6618,Z-Trip,z-trip,1
18459,Ryuichi Takada,ryuichi-takada,4
8714,Kiyoshi Mizuki,kiyoshi-mizuki,5
18459,Ryuichi Takada,ryuichi-takada,4
6620,XXXChange,xxxchange,1
6619,Tommy Guerrero,tommy-guerrero,1
4241,Joe and Bob Johnson,joe-and-bob-johnson,1
6616,Universal Pictures,universal-pictures,2
10957,Mitsuru Hirata,mitsuru-hirata,5
9463,Keiji Kubori,keiji-kubori,5
9914,Nenad Vugrinec,nenad-vugrinec,8
18357,Russell Brown,russell-brown,9
7758,Keith Zizza,keith-zizza,8
7416,Kenji Matsusue,kenji-matsusue,2
6414,Christopher Badell,christopher-badell,1
6412,Adam Rebottaro,adam-rebottaro,1
6413,Paul Bender,paul-bender,1
5490,Miron Mironov,miron-mironov,1
5494,Svetoslav Petrov,svetoslav-petrov,1
5492,Dimitar Dimitrov,dimitar-dimitrov,1
5491,Stoiko Todorov,stoiko-todorov,1
20119,Taku Murata,taku-murata,2
5495,Nikolai Loukianov,nikolai-loukianov,1
5497,Sergey Georgiev,sergey-georgiev,1
17217,Aaron Cammarata,aaron-cammarata,4
14219,Matt Black,matt-black,10
11358,Georges Bizet,georges-bizet,2
11664,John Harlow,john-harlow,2
20600,Bonesy,bonesy,6
9931,Tadashi Kuwana,tadashi-kuwana,6
5363,Franz Felsl,franz-felsl,1
8789,Hiroyuki Iwatsuki,hiroyuki-iwatsuki,20
9617,Satoshi Kushibuchi,satoshi-kushibuchi,4
7688,Kunihiko Tanaka,kunihiko-tanaka,6
24501,Colin Berry,colin-berry,2
5400,Michael Kaplan,michael-kaplan,4
6000,Ged Talbot,ged-talbot,3
6001,Gareth Wilson,gareth-wilson,3
5399,John Sanborn,john-sanborn,4
5548,Risto Remes,risto-remes,1
9000,Louis Castle,louis-castle,6
7710,Tatsuo Nomura,tatsuo-nomura,2
23327,Brady Bell,brady-bell,2
7710,Tatsuo Nomura,tatsuo-nomura,2
23327,Brady Bell,brady-bell,2
22903,Masaya Kobayashi,masaya-kobayashi,4
8328,Reo Uratani,reo-uratani,11
6191,Colin Boswell,colin-boswell,3
5545,Brian Chan,brian-chan,1
9114,Shinichi Ikeda,shinichi-ikeda,8
23337,Marc Lessart,marc-lessart,1
23336,Guy Dubuc,guy-dubuc,1
6169,Yuuichiro Saito,yuuichiro-saito,1
23323,Gary Krist,gary-krist,1
4164,Nicholas Nayfack,nicholas-nayfack,1
4165,Bebe Barron,bebe-barron,1
4166,Fred M. Wilcox,fred-m-wilcox,1
9624,Masanori Adachi,masanori-adachi,7
10942,Nobuya Nakazato,nobuya-nakazato,9
4960,James Bennett,james-bennett,1
6615,Xavier Poix,xavier-poix,1
28921,Yohei Kataoka,yohei-kataoka,1
9764,Taeko Kaneda,taeko-kaneda,4
9763,Ken Yokoyama,ken-yokoyama,4
5507,Kris Keith,kris-keith,1
19691,Kevin Phelan,kevin-phelan,2
7950,Ryan Harris,ryan-harris,1
8109,Masashi Takimoto,masashi-takimoto,1
8108,Katsuya Akitomo,katsuya-akitomo,1
8107,Shusaku Matsukawa,shusaku-matsukawa,1
10020,Chase Ashbaker,chase-ashbaker,4
4343,Ian Marsh,ian-marsh,1
20108,Chris Rausch,chris-rausch,2
4342,Brian Cronin,brian-cronin,1
7709,Dennis Hwang,dennis-hwang,1
8088,Chris Schroeder,chris-schroeder,4
9948,Yoshinori Yamagishi,yoshinori-yamagishi,7
4026,Kim Haar Jørgensen,kim-haar-jorgensen,1
4024,Nicolai Grønborg,nicolai-gronborg,1
7894,Arnaud Carrette,arnaud-carrette,3
4025,Jacob Smith,jacob-smith,1
4723,Brian Kibler,brian-kibler,1
7361,Alex Peters,alex-peters,3
13959,Guruka Singh Khalsa,guruka-singh-khalsa,3
7106,Johan Robson,johan-robson,7
6706,Mitsuru Yaida,mitsuru-yaida,4
4723,Brian Kibler,brian-kibler,1
5991,Yasuhiro Ichihashi,yasuhiro-ichihashi,4
5398,Morey Goldstein,morey-goldstein,3
5743,John Shroades,john-shroades,3
6953,Enrique Piña III,enrique-pina-iii,2
6840,Tony Zurovec,tony-zurovec,6
20644,Shimako Satō,shimako-sato-2,1
5471,Andy Jones,andy-jones,3
4326,Maria Barcia,maria-barcia,1
4331,Bill Willingham,bill-willingham,2
4382,The J. Geils Band,the-j-geils-band,1
5933,Jonathan vd Wijngaarden,jonathan-vd-wijngaarden,2
4381,Seth Justman,seth-justman,1
7128,Joe Booth,joe-booth,3
7513,Yu Shimoda,yu-shimoda,3
28542,Michael C. Rogers,michael-c-rogers,2
4356,Nikolas Sideris,nikolas-sideris,1
4358,Nauris Krauze,nauris-krauze,1
4357,Shane Stevens,shane-stevens,1
4355,Vince Twelve,vince-twelve,1
4354,Janet Gilbert,janet-gilbert,1
7895,Florent Sacre,florent-sacre-2,3
5165,Oryx,oryx,1
5164,David Amador,david-amador,1
5177,Mason B. Fisher,mason-b-fisher,3
5541,Tyrone Rodriguez,tyrone-rodriguez,2
17963,Kenneth Lee Mayfield,kenneth-lee-mayfield,4
30920,Matt Rhodes,matt-rhodes,2
32471,Scylla Costa,scylla-costa,2
32473,Christopher Kerr,christopher-kerr,2
32474,Michael Webb,michael-webb,2
32470,Rob Davidson,rob-davidson,2
32469,Amber Vincent,amber-vincent,2
30918,John Epler,john-epler,2
30919,Corinne Busche,corinne-busche,2
32472,Andy Kempling,andy-kempling,2
30917,Trick Weekes,trick-weekes,2
6980,Keiji Yamagishi,keiji-yamagishi,11
5706,Digimon Battle Online,digimon-battle-online,2
4705,Galip Kartoglu,galip-kartoglu,2
9793,Ryoichi Kitanishi,ryoichi-kitanishi,5
6411,Sam Cardon,sam-cardon,2
29171,Yasuhiko Tsuneoka,yasuhiko-tsuneoka,2
6069,Megan Fox,megan-fox,1
5018,Vladimír Chvatil,vlaada-chvatil,3
10512,Natsuki Isaki,natsuki-isaki,3
6172,John Debney,john-debney,6
11265,Tsuyoshi Kobayashi,tsuyoshi-kobayashi,9
11264,Hideo Yoshizawa,hideo-yoshizawa,11
6048,R. J. Berg,r-j-berg,3
8550,Shuichiro Nishiya,shuichiro-nishiya,8
8482,Nobuhiko Sadamoto,nobuhiko-sadamoto,1
8504,Tatsuya Shinkai,tatsuya-shinkai,5
22902,LindaAI-CUE,lindaai-cue,2
22901,Torine,torine,2
7365,Gordon Davidson,gordon-davidson,1
5348,Clive Moody,clive-moody,1
5347,Paul Lovell,paul-lovell,1
5344,Jamie Adamson,jamie-adamson,1
7363,Zy Nicholson,zy-nicholson,1
7362,Nick Goldsworthy,nick-goldsworthy,1
18103,Arthur Koch,arthur-koch,4
12425,Toshio Sengoku,toshio-sengoku,6
7364,Jon Weinbren,jon-weinbren,1
5346,Matthew Horsman,matthew-horsman,1
5343,Brian Coller,brian-coller,1
5345,Paul Coleman,paul-coleman,1
7131,David Hoffmann,david-hoffmann,2
7130,Jonathan Gallina,jonathan-gallina,2
7129,Kaz Makita,kaz-makita,2
7133,Darren Hedges,darren-hedges,2
1606,Andrew Wilson,andrew-wilson,2
7484,Bruce Lemons,bruce-lemons,7
21765,Isaac Childres,isaac-childres,2
7011,Traz Damji,traz-damji,3
23987,Tatsuya Matsubara,tatsuya-matsubara,6
18267,"Ken ""hiwatt"" Marshall",the-humble-brothers,3
5385,Tim Wicksteed,tim-wicksteed,1
10097,Tim Rogers,tim-rogers,6
4900,Vesselin Handjiev,vesselin-handjiev,5
10032,Graeme Bayless,graeme-bayless,12
17928,Jane Cardinal,jane-cardinal,1
8627,Yoshino Aoki,yoshino-aoki,15
17927,Craig Safan,craig-safan,1
6495,Brian Holinka,brian-holinka,2
6496,Chadd Nervig,chadd-nervig,2
8175,Ashley Irwin,ashley-irwin,1
8174,Bill Conti,bill-conti,2
8173,Mark Winegardner,mark-winegardner,1
10442,Daiji Imai,daiji-imai,3
8885,Ryo Hirata,ryo-hirata,3
6596,Tom McMail,tom-mcmail,4
22453,Hidden Orchestra,hidden-orchestra,1
22454,Radim Jurda,radim-jurda,1
8878,Kumi Tanioka,kumi-tanioka,20
8713,Keizo Ohta,keizo-ohta,2
7605,Steve Ross,steve-ross,4
9189,Carl Mey,carl-mey,6
10582,Akira Otani,akira-otani,3
5935,Jacob Stephens,jacob-stephens,2
11215,Jeremy Throckmorton,jeremy-throckmorton,3
5855,Chris Spears,chris-spears,2
8991,Edward Alexander Del Castillo,edward-alexander-del-castillo,3
6020,Robert Huebner,robert-huebner,2
4261,"Frantisek ""Undead"" Chmelar",frantisek-undead-chmelar,2
4260,"Jiri ""JP"" Prochazka",jiri-jp-prochazka,2
5866,Monty Oum,monty-oum,2
5869,Monty Oum (Volume 1–2),monty-oum-volume-1-2,2
7754,Michael Ely,michael-ely,2
24917,David Mitchell,david-mitchell,3
13891,Kenneth L. Mayfield,kenneth-l-mayfield,4
9933,Akemi Iwasaki,akemi-iwasaki,5
5737,Bill Schrodes,bill-schrodes,2
6494,Jeremy Feasel,jeremy-feasel,2
5736,David Artis,david-artis,2
5744,Will Binder,will-binder,2
5741,Sabine Duvall,sabine-duvall,2
5742,Layne Gifford,layne-gifford,2
5741,Sabine Duvall,sabine-duvall,2
6971,Hiroki Miyazawa,hiroki-miyazawa,4
5739,Steve Conrad,steve-conrad,2
5740,Adam Bentley,adam-bentley,2
4305,Garrett Price,garrett-price,3
5697,Keith Nemitz,keith-nemitz,1
7594,Matthew Shepcar,matthew-shepcar,1
5009,Lee Jacobson,lee-jacobson,2
4614,Eric Matthews,eric-matthews,4
5831,Tom Schley,tom-schley,1
13271,Soshiro Hokkai,soshiro-hokkai,2
11312,Shin Nakamura,shin-nakamura,8
5830,Kevin Patterson,kevin-patterson,1
5829,Tanya Watson,tanya-watson,1
7891,Timothy Lang,timothy-lang,3
5938,Maarten Kraaijvanger,maarten-kraaijvanger,2
4306,Matt Allen,matt-allen,2
14439,Kevin Chandler,kevin-chandler,1
6805,Ralph Sosa,ralph-sosa,1
6800,Film Roman,film-roman,2
6801,Timothy Wynn,timothy-wynn,1
14438,Joe Brammer,joe-brammer,1
14443,Nathan Knight,nathan-knight,1
14440,Alex Korakitis,alex-korakitis,1
14442,Kieron White,kieron-white,1
14441,Howard Philpott,howard-philpott,1
6792,Paul Webb,paul-webb,20
9110,Akihiko Kayaba,akihiko-kayaba,1
7412,Shuntaro Ashida,shuntaro-ashida,2
9108,Kouji Malta,kouji-malta,1
9111,Kouichi Ooyama,kouichi-ooyama,1
7528,Satomi Terui,satomi-terui,2
9626,Masanori Yamada,masanori-yamada,3
14206,Chris Viggers,chris-viggers,4
15723,Daniel D. Wood,daniel-d-wood,3
8891,Akira Fujiwara,akira-fujiwara,8
4774,Christopher Kohnert,christopher-kohnert,1
5881,Tohru Nakabayashi,tohru-nakabayashi,6
8284,Stefan Q. Wessels,stefan-q-wessels,1
7076,Thomas Colin,thomas-colin,3
7075,Manuel Lauvernier,manuel-lauvernier,3
8285,David C. Hooper,david-c-hooper,1
5508,Greg Wohlwend,greg-wohlwend,4
9891,Wayne Cline,wayne-cline,5
7410,Yuichi Kitaoka,yuichi-kitaoka,1
8189,Mie Yoshimura,mie-yoshimura,1
10852,Guillermo del Toro,guillermo-del-toro,5
7411,Nami Komura,nami-komura,1
4672,Benny Oschmaan,benny-oschmaan,1
4673,Jan Theysen,jan-theysen,1
10771,Martin Stoltz,martin-stoltz,4
6287,Dan Wakefield,dan-wakefield,1
6286,Eirik R. A. Hanssen,eirik-r-a-hanssen,1
6285,Ole Helland,ole-helland,1
6288,Stian Willums,stian-willums,1
21168,Jeff Nachbaur,jeff-nachbaur,3
27498,Daniel Björkefors,daniel-bjorkefors,1
25613,Kazuto Sekine,kazuto-sekine,3
4187,Andrew Krausnick,andrew-krausnick,1
27499,Annica Strand,annica-strand,1
27496,Laura de Llorens Garcia,laura-de-llorens-garcia,1
4183,William J. Coakley,william-j-coakley,1
27500,Steven Taarland,steven-taarland,1
9186,Shaun Lyng,shaun-lyng,3
27495,Daniel Brynolf,daniel-brynolf,1
27501,Niklas Börestam,niklas-borestam,1
27497,Matthew Dunthorne,matthew-dunthorne,1
16983,Eric Nunamaker,eric-nunamaker,3
15902,Keith Brors,keith-brors,14
6139,Takashi Oda,takashi-oda,5
10344,Christopher Tremmel,christopher-tremmel,5
6511,Randall Breen,randall-breen,3
17806,Scott K. Bowen,scott-k-bowen,2
8378,Fumihide Aoki,fumihide-aoki,6
11073,Hironori Ishigami,hironori-ishigami,6
7562,Nick Radovich,nick-radovich,2
6245,Joel McNeely,joel-mcneely,5
6045,Neal Halford,neal-halford,1
4873,Lucas Flicky,lucas-flicky,1
4873,Lucas Flicky,lucas-flicky,1
6045,Neal Halford,neal-halford,1
4874,Vinicius Kleinsorgen,vinicius-kleinsorgen,1
2488,Jeff Morris,jeff-morris,1
7497,Takeshi Arakawa,takeshi-arakawa,3
14077,Geoff Follin,geoff-follin,11
5694,Gary Timmons,gary-timmons,3
5692,Brian Johnston,brian-johnston,3
5553,Yuki Matsuzawa,yuki-matsuzawa,1
5551,Yoshinori Kamei,yoshinori-kamei,1
7579,Yasushi Nirasawa,yasushi-nirasawa,4
6201,Rohun Banerji,rohun-banerji,1
5403,Sean Riley,sean-riley,3
9115,Haruo Sotozaki,haruo-sotozaki,3
4949,Marv Wolfman,marv-wolfman,2
6205,Matthew Rigg,matthew-rigg,1
8999,Barry Green,barry-green,4
7028,Steve Tall,steve-tall,4
6423,toi8,toi8,3
15565,Chuck Lupher,chuck-lupher,7
6200,Stephan van den Heuvel,stephan-van-den-heuvel,1
6199,Chris Grebeldinger,chris-grebeldinger,1
6198,Mark Ng,mark-ng,1
6202,Adam Garib,adam-garib,1
6197,Alkas Baybas,alkas-baybas,1
5008,Gilbert P. Austin,gilbert-p-austin,1
6203,Henrique Barbieri,henrique-barbieri,1
6204,Julian Lancaster,julian-lancaster,1
4172,The Full Grown Men,the-full-grown-men,1
13063,Tony Mack,tony-mack-cd32,6
7519,Junko Tamiya,junko-tamiya,14
6131,Kouji Niikura,kouji-niikura,9
9770,Shinichi Shimomura,shinichi-shimomura,7
6160,Takeshi Toriumi,takeshi-toriumi,2
6161,Manamitsu,manamitsu,2
6159,Yoshitaka Hiroda,yoshitaka-hiroda,2
6449,Shingo 'Seabass' Takatsuka (executive),shingo-seabass-takatsuka-executive,2
18494,Chuck Karpiak,chuck-karpiak,5
10329,Takeshi Fujimoto,takeshi-fujimoto,6
8533,Scott Berfield,scott-berfield,8
5266,Raymond Watts,raymond-watts,2
5265,Albert Olson,albert-olson,2
5263,Cameron Tofer,cameron-tofer,2
9630,Yoshie Arakawa,yoshie-arakawa,4
9978,Masahiro Andoh,masahiro-andoh,4
14684,Cassidy Scott,cassidy-scott,2
10639,Kazutoyo Maehiro,kazutoyo-maehiro,3
5889,Takahiro Kawai,takahiro-kawai,5
7086,Masashi Niwano,masashi-niwano,3
5342,Joachim Schäfer,joachim-schafer,2
15604,Todd Arnold,todd-arnold,4
7309,Mike Giam,mike-giam,6
5996,Marc Dutriez,marc-dutriez,3
5852,Josh Whelchel,josh-whelchel,6
4957,"Robert ""Fuzzy"" Crouch",robert-fuzzy-crouch,1
4956,"Dustin ""Teddy"" Hulm",dustin-teddy-hulm,1
4958,"Tim ""Termi"" Grant",tim-termi-grant,1
4487,Toshiyuki Yasui,toshiyuki-yasui,3
11295,Bruno Carvalho,bruno-carvalho,1
11296,Marivaldo Cabral,marivaldo-cabral,1
4615,Daniel Malone,daniel-malone,4
8498,Anthony Davis,anthony-davis,2
9100,Ashif Hakik,ashif-hakik,5
11837,Naoto Ohta,naoto-ohta,7
10769,Alexander Barrentine,alexander-barrentine,4
7151,Sara Verrilli,sara-verrilli,3
5725,Yasuhiro Sato,yasuhiro-sato,2
27461,Ian Flynn,ian-flynn,1
19870,Jeff Smith,jeff-smith,2
28929,Yasuhisa Yamamura,yasuhisa-yamamura,1
5387,Skye Boyes,skye-boyes,1
5448,Eric Milota,eric-milota,2
5475,Thierry Th Desseaux,thierry-th-desseaux,1
8323,Keiichi Ajiro,keiichi-ajiro,2
5472,Laurent Franchet,laurent-franchet,1
8326,Revo,revo,2
5473,Kurt Busch,kurt-busch,1
10081,Chris Douglas,chris-douglas,4
12287,Hiromitsu Maeba,hiromitsu-maeba,3
4733,Cormac Russell,cormac-russell,2
28544,Wyatt Bushnell,wyatt-bushnell,1
28545,Mike Salyh,mike-salyh,1
4733,Cormac Russell,cormac-russell,2
12287,Hiromitsu Maeba,hiromitsu-maeba,3
7089,Hiroyuki Tamura,hiroyuki-tamura,4
28543,Blair Lachlan Scott,blair-lachlan-scott,1
22900,Tatsuya Kamiyama,tatsuya-kamiyama,3
5726,Yoshikazu Hosoda,yoshikazu-hosoda,1
5730,Tomoco Kanemaki,tomoco-kanemaki,1
5729,Yukari Ishida,yukari-ishida,1
10570,Hiroto Ito,hiroto-ito,1
10709,Shinichiro Nakamura,shinichiro-nakamura,5
9245,"Saimon ""Doomfest"" Ma",saimon-ma,4
13658,Igor Belago,igor-belago,1
10569,Hikaru Yoshikawa,hikaru-yoshikawa,1
6502,James Gwertzman,james-gwertzman,2
8078,Atsushi Seimiya,atsushi-seimiya,4
6503,Del Chafe and Ed Allard,del-chafe-and-ed-allard,2
5022,Yoshihiro Kusano,yoshihiro-kusano,1
5021,Tetsuya Ohuchi,tetsuya-ohuchi,1
4609,Mike Montgomery,mike-montgomery,3
5813,Saori Kobayashi,saori-kobayashi,11
5478,[http://ve3d.ign.com/articles/news/39621/FIFA-09-Revealed FIFA 09 Developers],httpve3digncomarticlesnews39621fifa-09-revealed-fi,2
21467,Simon Barford,simon-barford,2
5685,Scott Honn,scott-honn,1
10915,Masaki Kobayashi,masaki-kobayashi,5
5686,Steven Hill,steven-hill,1
12733,Robin Laws,robin-d-laws,2
5390,David Dunham,david-dunham,1
9620,Shigeki Fujiwara,shigeki-fujiwara,17
21471,Chris Viggers,chris-viggers-wii,2
8083,Andrew Duthie,andrew-duthie,2
5687,David Henry,david-henry,1
25409,E. W. Emo,e-w-emo,1
4731,Mark L. Gottlieb,mark-l-gottlieb,1
4726,Jay Schneider,jay-schneider,1
4725,Adam “Raddish” Radestock,adam-raddish-radestock,1
4732,Michael Mikaelian,michael-mikaelian,1
4728,Aidan Price,aidan-price,1
4831,Sean Young,sean-young,1
4832,"David ""Wanderflux"" Lugo",david-wanderflux-lugo,1
4730,Matt Place,matt-place,1
6863,Tomohiko Sho,tomohiko-sho,10
4727,Worth Wollpert,worth-wollpert,1
4729,Frank Gilson,frank-gilson,1
8141,Kotaro Hayashida,kotaro-hayashida,7
25412,Paul Hörbiger,paul-horbiger,1
25410,E.W. Emo,ew-emo,1
25411,Karl Künzel,karl-kunzel,1
25413,Philipp Lothar Mayring,philipp-lothar-mayring,1
4725,Adam “Raddish” Radestock,adam-raddish-radestock,1
7744,Joe McGinn,joe-mcginn,3
8712,Teruhiko Nakagawa,teruhiko-nakagawa,18
8294,Toshifumi Nabeshima,toshifumi-nabeshima,16
6479,Chris Palmer,chris-palmer,3
5198,Franck Letiec,franck-letiec,2
7091,Sako Kato,sako-kato,2
7088,Yuichi Ogawa,yuichi-ogawa,2
7822,Brad McQuaid,brad-mcquaid,4
6710,Takamasa Shiba,takamasa-shiba,3
21686,Lee Mather,lee-mather,1
4613,Simon Knight,simon-knight,3
7072,Sylvain Branchu,sylvain-branchu,3
22989,Yuito Kimura,yuito-kimura,3
9768,Takahiro Harada,takahiro-harada,3
10024,John Harris,john-harris,6
9465,Sho Tsuge,sho-tsuge,3
9055,Jon Osborn,jon-osborn,4
11507,Kazunori Orio,kazunori-orio,6
16690,Mark Caldwell,mark-caldwell,8
7659,Kumiko Mukai,kumiko-mukai,3
6876,Ken Capelli,ken-capelli,3
5426,Archer MacLean,archer-maclean,7
9875,E. Ettore Annunziata,ed-annunziata,11
16260,Hiroyuki Fukui,hiroyuki-fukui,4
6875,Shawn Jacoby,shawn-jacoby,1
6873,Dave Aufderheide,dave-aufderheide,1
6872,Scott Guest,scott-guest,1
15242,Takeshi Yokouchi,takeshi-yokouchi,2
15241,Hirotaka Komiyama,hirotaka-komiyama,2
8211,Kishiko Miyagi,kishiko-miyagi,4
16260,Hiroyuki Fukui,hiroyuki-fukui,4
8887,Yoshihiko Kitamura,yoshihiko-kitamura,6
26078,Chris Swan,chris-swan,3
6246,Mark Haigh-Hutchinson,mark-haigh-hutchinson,2
7649,Koji Kai,koji-kai,2
16922,Gabriel Jones,gabriel-jones,4
10192,Hideki Tobeta,hideki-tobeta,2
4303,Kevin Lambert,kevin-lambert,2
5353,Makoto Takanashi,makoto-takanashi,2
21349,Andy Keeble,andy-keeble,2
13651,Tom Davies,tom-davies,3
5976,Brian Legge,brian-legge,2
13214,David Maxey,david-maxey,2
4834,Eric Sherman,eric-sherman,1
23220,Robert Santiago,robert-santiago,2
4569,Lucas DeVries,lucas-devries,1
5384,potechi,potechi,1
4572,Andrew Ackermann,andrew-ackermann,1
4571,"James Woodall
Michael Singleton",james-woodall-michael-singleton,1
7981,Masaki Kurokawa,masaki-kurokawa,4
7929,Yoshitaka Murayama,yoshitaka-murayama,8
8852,Wakana Hara,wakana-hara,4
5853,Mattias Häggström Gerdt,mattias-haggstrom-gerdt,3
18093,Alex Rudis,alex-rudis-bob-viera,4
7474,Norihisa Kochiwa,norihisa-kochiwa,7
26533,Seiro Hirose,seiro-hirose,1
24212,Minae Saito,minae-saito,2
6047,Pater Mack,pater-mack,1
27371,Richard Carlson,richard-carlson,2
4477,Samantha Cadier,samantha-cadier,1
4474,Derek Roberts,derek-roberts,1
7962,Troy Leavitt,troy-leavitt,5
4479,Andrew Erickson,andrew-erickson,1
18015,Nick Wilson,nick-wilson,2
4476,Cameron Stradling,cameron-stradling,1
4478,Gregory Leysens,gregory-leysens,1
4473,Lance James,lance-james,1
4468,LoongWei Ding,loongwei-ding,1
4467,Pip Robbins,pip-robbins,1
4468,LoongWei Ding,loongwei-ding,1
4467,Pip Robbins,pip-robbins,1
7962,Troy Leavitt,troy-leavitt,5
18972,Tomikazu Kirita,tomikazu-kirita,9
4475,Bree Paulsen,bree-paulsen,1
8677,Tomoko Sano,tomoko-sano,6
4948,Mike Himelstein,mike-himelstein,1
24050,Robert Jones,robert-jones,2
5886,Takahiro Eguchi,takahiro-eguchi,2
12828,Atsuhiro Ishizuna,atsuhiro-ishizuna,3
8635,Rob Minkoff,rob-minkoff,3
13703,Steve Clover,steve-clover,2
18460,Ryoichi Ban,ryoichi-ban,4
5104,Maxim Ferapontov,maxim-ferapontov,2
18457,Yoshitaka Tezuka,yoshitaka-tezuka,4
12827,Atsushi Sugimoto,atsushi-sugimoto,3
13089,Robert Stevenson,robert-stevenson,3
6309,Randall Ryan,randall-ryan,4
11778,Mizuki Hosoyamada,mizuki-hosoyamada,6
5195,Frédéric Jaume,frederic-jaume,1
7650,Shinichi Saito,shinichi-saito,2
5197,Benoît Hozjan,benoit-hozjan,1
5196,Yan Volsy,yan-volsy,1
7655,Hiroshi Satoh,hiroshi-satoh,2
22961,Masahiko Hataya,masahiko-hataya,10
29133,Dominik Kyeck,dominik-kyeck,1
23633,Yutaka Fujimoto,yutaka-fujimoto,5
25447,Ben Falcone,ben-falcone,1
22233,Kenji Ozaki,kenji-ozaki,2
29131,Friso Kristiansen,friso-kristiansen,1
29134,Alexandre Haffner,alexandre-haffner,1
25446,Anna Terekhova,anna-terekhova,1
29132,Jon Kreuzer,jon-kreuzer,1
29130,Rod Green,rod-green,1
25448,Guillaume Kehren,guillaume-kehren,1
22893,Matthew Bailey,matthew-bailey,2
6124,Russell Norman,russell-norman,1
6123,Brian Hawley,brian-hawley,1
6122,Chris Ahearn,chris-ahearn,1
6121,Graham Shaw,graham-shaw,1
7653,Nari Nishimura,nari-nishimura,1
7660,Misae Nakaya,misae-nakaya,1
16460,Yasuhiko Manno (NES),yasuhiko-manno-nes,2
5350,Shogo Ohnishi,shogo-ohnishi,1
7662,Mizuho Yama,mizuho-yama,1
7652,Tomoyasu Koga,tomoyasu-koga,1
7658,Akemi Tasaki,akemi-tasaki,1
16461,Mutsuhiko Izumi (Arcade),mutsuhiko-izumi-arcade,2
5349,Sawako Yamamoto,sawako-yamamoto,1
7654,Hideki Kaneda,hideki-kaneda,1
4304,Cliff Kamida,cliff-kamida,1
20231,Jonathan Merritt,jonathan-merritt,2
5351,Genki Rockets,genki-rockets,1
6182,Rhonda Conley,rhonda-conley,3
18115,Peter Engelbrite,peter-engelbrite,3
4923,Alexander Ivolgin,alexander-ivolgin,1
7074,Sébastien Tixier,sebastien-tixier,1
7073,Bertrand Felicite,bertrand-felicite,1
4925,Maxim Voznyuk,maxim-voznyuk,1
4924,Alexey Bersenev,alexey-bersenev,1
4922,Dmitriy Gulin,dmitriy-gulin,1
6185,Todd Lubsen,todd-lubsen,3
10189,Asuka Sakai,asuka-sakai,5
11046,David Lee Michicich,david-lee-michicich,2
20394,Steven Harmon,steven-harmon,1
5910,Quim Garrigós,quim-garrigos,1
5913,Aurélie Raoût,aurelie-raout,1
6437,Yoshito Okamura,yoshito-okamura,7
5914,David López,david-lopez,1
5912,Samuel Asín,samuel-asin,1
5911,Alex Cabrera,alex-cabrera,1
5908,Joel Servitja,joel-servitja,1
23359,Alan Chaveleh,alan-chaveleh,2
23358,Phillip Morales,phillip-morales,2
5867,Kerry Shawcross,kerry-shawcross,2
5865,Jeff Williams,jeff-williams,2
9161,B. C. Milligan,b-c-milligan,5
5868,Miles Luna,miles-luna,2
5909,Ignacio Castanera,ignacio-castanera,1
22855,Robert L. Euvino,robert-l-euvino,4
22855,Robert L. Euvino,robert-l-euvino,4
22854,Casimir C. Windsor,casimir-c-windsor,4
27448,Bob Viera,bob-viera,4
25614,Masashige Kazuhito,masashige-kazuhito,2
24338,Hideaki Sawada,hideaki-sawada,2
24336,Nao Tokisawa,nao-tokisawa,2
25611,Kyohei Terashima,kyohei-terashima,2
4561,Don Pendleton,don-pendleton,1
21007,Yuka Kitahara,yuka-kitahara,1
21010,Katsuyasu Ando,katsuyasu-ando,1
21008,Daiki Nishioka,daiki-nishioka,1
4560,Gar Wilson,gar-wilson,1
4512,Steve Earl,steve-earl,1
4513,Miles Boylan,miles-boylan,1
4361,Chris Kohler,chris-kohler,1
10940,Hirohiko Takayama,hirohiko-takayama,10
14080,Hiroaki Higashiya,hiroaki-higashiya,9
12967,Michael Davis,michael-davis,2
5315,Takayuki Suguro,takayuki-suguro,3
7934,Michael Williamson,michael-williamson,3
7936,Richard Parr,richard-parr,3
12113,David Eddings,david-eddings,2
2910,Chris R. Guthery,chris-r-guthery,1
20793,Tsuneo Imahori,tsuneo-imahori,4
11933,various,various,18
20996,Naoya Hasegawa,naoya-hasegawa,1
8639,Elton John,elton-john,3
8663,Atsushi Tejima,atsushi-tejima,2
20787,Naohito Hanai,naohito-hanai,4
20786,Yasuhiro Nightow,yasuhiro-nightow,4
20789,Hidenori Tanaka,hidenori-tanaka,4
20788,Tomohiro Maruyama,tomohiro-maruyama,4
20791,Takashi Hata,takashi-hata,4
4608,Stephen Cargill,stephen-cargill,2
6415,matěj moravec,matej-moravec,2
6418,martin vaňo,martin-vano,2
10326,Yasuo Okuda,yasuo-okuda,5
15871,Michel Marsan,michel-marsan,3
15870,Simon Nadeau,simon-nadeau,3
